S/N,TARIFF NAME,PRICE,TARIFF_TYPE
1589,Excision or destruction of lesion of mouth,67500.0,PROCEDURES
1590,Excisional biopsy of skin,65000.0,PROCEDURES
1591,External meatotomy of urethral orifice,54000.0,PROCEDURES
1592,External meatotomy of urethral orifice,54000.0,PROCEDURES
1593,Haemorrhoidal artery ligation,165000.0,PROCEDURES
1594,Ileoscopy via stoma with therapy,100000.0,PROCEDURES
1595,Insertion of tube drain into pleural cavity,54000.0,PROCEDURES
1596,Intramuscular injection with  Xray control e.g. piriformis block ,70000.0,PROCEDURES
1597,Introduction of therapeutic substance into bone,54000.0,PROCEDURES
1598,Irrigation of cerebroventricular shunt,54000.0,PROCEDURES
1599,Laser destruction of lesion of cervix uteri,54000.0,PROCEDURES
1600,Laying open of pilonidal sinus,81000.0,PROCEDURES
1601,Laying open pilonidal sinus,75000.0,PROCEDURES
1602,"Local anaesthetic blockade of major nerve trunk including occipital block, spheno
 palatine block, diagnostic block of trigeminal branch, intercostal nerve block and supra
 scapular nerve block ",75000.0,PROCEDURES
1603,Major Lid Repair,54000.0,PROCEDURES
1604,Manipulation of hip and casting,75000.0,PROCEDURES
1605,Manipulation under anaesthesia of fractured nose ,100000.0,PROCEDURES
1606,Middle ear polypectomy,250000.0,PROCEDURES
1607,Needle biopsy of bone,54000.0,PROCEDURES
1608,Open biopsy of lesion of salivary gland,75000.0,PROCEDURES
1609,"Open excision of calcific deposit e.g. shoulder, hip ",54000.0,PROCEDURES
1610,Paravertebral block up to two levels under  Xray control ,100000.0,PROCEDURES
1611,Recording and reporting on evoked potential study,100000.0,PROCEDURES
1612,Removal of external fixation from bone,100000.0,PROCEDURES
1613,Removal of fixator or frame or pins or wires and change of plaster,100000.0,PROCEDURES
1614,Removal of grommets,100000.0,PROCEDURES
1615,Repair of corneal wound,100000.0,PROCEDURES
1616,Rubber band ligation of haemorrhoids,100000.0,PROCEDURES
1617,Sacral root block under  Xray control ,54000.0,PROCEDURES
1618,Sclerosant injections e.g. ligaments of back ,75000.0,PROCEDURES
1619,Skeletal traction,54000.0,PROCEDURES
1620,Static single measurement of muscle compartment pressures with manometer,54000.0,PROCEDURES
1621,Stellate ganglion block neurolytic ,100000.0,PROCEDURES
1622,Suture of mouth ,65000.0,PROCEDURES
1623,Suture of palate,65000.0,PROCEDURES
1624,Therapeutic endoscopic operation on pharynx,100000.0,PROCEDURES
1625,Therapeutic enteroscopy,112500.0,PROCEDURES
1626,"Therapeutic oesophagogastroduodenoscopy with insertion percutaneous
 endoscopic gastrostomy or percutaneous endoscopic jejunoscopy",300000.0,PROCEDURES
1627,Therapeutic sigmoidoscopy with snare loop biopsy or excision of lesion,112500.0,PROCEDURES
1628,Thinning of skin graft flap,81000.0,PROCEDURES
1629,Tongue Tie Release,54000.0,PROCEDURES
1630,Trephining of frontal sinus,81000.0,PROCEDURES
1631,Examination of testis under anaesthetic as sole procedure,82500.0,PROCEDURES
1632,Frenuloplasty of penis,55000.0,PROCEDURES
1633,Sampling of axillary lymph nodes,82500.0,PROCEDURES
1634,Vasography include scrotal exploration ,82500.0,PROCEDURES
1635,C and bilateral ,82500.0,PROCEDURES
1636,Division of preputial adhesions,85140.0,PROCEDURES
1637,"Prostate, needle biopsy",85140.0,PROCEDURES
1638,Surgery for ingrowing toe nail,58320.0,PROCEDURES
1639,Bladder Instillation of pharmacologic agent,87690.0,PROCEDURES
1640,Incision of introitus of vagina,87690.0,PROCEDURES
1641,Operations on female perineum,87690.0,PROCEDURES
1642,Chest tube insertion,59400.0,PROCEDURES
1643,Nasal polypectomy,250000.0,PROCEDURES
1644,Biopsy of artery including temporal,60000.0,PROCEDURES
1645,Biopsy of lesion of eyelid,60000.0,PROCEDURES
1646,Biopsy of lesion of facial bone,60000.0,PROCEDURES
1647,Biopsy of lesion of mouth,60000.0,PROCEDURES
1648,Biopsy of lesion of orbit,60000.0,PROCEDURES
1649,Biopsy of lesion of penis,60000.0,PROCEDURES
1650,Biopsy of lesion of pinna ,60000.0,PROCEDURES
1651,Biopsy of peripheral nerve,60000.0,PROCEDURES
1652,Biopsy of septum of nose,60000.0,PROCEDURES
1653,Biopsy of skin or subcutaneous tissue,60000.0,PROCEDURES
1654,Biopsy of testis,60000.0,PROCEDURES
1655,Biopsy or Sampling of cervical lymph nodes,60000.0,PROCEDURES
1656,Manipulation of spine without GA or IV sedation ,60200.0,PROCEDURES
1657,Open biopsy of muscle or soft tissue lesion,60200.0,PROCEDURES
1658,Removal of internal fixation and or or intermaxillary fixation from jaw,82000.0,PROCEDURES
1659,Removal of pacing system without bypass including leads,90300.0,PROCEDURES
1660,Endometrial biopsy or aspiration,60600.0,PROCEDURES
1661,Bilateral varicose vein injection sclerotherapy,97200.0,PROCEDURES
1662,Excision of ganglion bilateral,97200.0,PROCEDURES
1663,Excisional biopsy,60000.0,PROCEDURES
1664,Lipectomy,64800.0,PROCEDURES
1665,Cervical Biopsy,98040.0,PROCEDURES
1666,Therapeutic Oesophago-gastro- duodenoscopy OGD with Bougie dilation,200000.0,PROCEDURES
1667,"Burn wound or scar excision, trunk and limbs between 10% and 25% body surface area ",97500.0,PROCEDURES
1668,Curettage of delivered uterus,101250.0,PROCEDURES
1669,Keloid excision,67500.0,PROCEDURES
1670,Rectal biopsy,67500.0,PROCEDURES
1671,UTERINE EVACUATION,250000.0,PROCEDURES
1672,Fluoroscopically guided biopsy ies ,68400.0,PROCEDURES
1673,Fixation of testis,225000.0,PROCEDURES
1674,Cystostomy and insertion of suprapubic tube into bladder,72920.0,PROCEDURES
1675,Burns Dressing minor ,10000.0,PROCEDURES
1676,Insertion of stent into ureter unilateral ,75160.0,PROCEDURES
1677,Diagnostic endoscopic examination of bladder including any biopsy,75600.0,PROCEDURES
1678,TAH with or without oophorectomy,600000.0,PROCEDURES
1679,Change of Central Line material and procedure fee ,80000.0,PROCEDURES
1680,Dilatation of stricture under imaging control,78560.0,PROCEDURES
1681,Application of skeletal traction to bone,54000.0,PROCEDURES
1682,Application of halo ,80000.0,PROCEDURES
1683,Needle biopsy of pleura,80800.0,PROCEDURES
1684,Injection into larynx,81000.0,PROCEDURES
1685,Trigger point injection or Enthesis 1 injection,81000.0,PROCEDURES
1686,Trigger point injection or Enthesis more than 1 injection,81000.0,PROCEDURES
1687,Percutaneous nephrostomy,81960.0,PROCEDURES
1688,Major Theater  Fee - 1 major procedure,82860.0,PROCEDURES
1689,Chelation of cornea or photo therapeutic keratectomy,86400.0,PROCEDURES
1690,Closed reduction and fixation of fractured jaw,243000.0,PROCEDURES
1691,Continuous nerve block,86400.0,PROCEDURES
1692,Dilatation of outlet of female bladder with cystoscopy ,250000.0,PROCEDURES
1693,Dupuytren's subcutaneous fasciotomy,129600.0,PROCEDURES
1694,Ear Debris Removal,129600.0,PROCEDURES
1695,Endoluminal stone extraction from salivary duct under imaging control,129600.0,PROCEDURES
1696,Endoscopic hydrostatic distension of bladder including cystoscopy ,112500.0,PROCEDURES
1697,Epidural injection thoracic ,129600.0,PROCEDURES
1698,"Excision biopsy of lymph node for diagnosis cervical, inguinal, axillary ",54000.0,PROCEDURES
1699,Excision of bursa,129600.0,PROCEDURES
1700,Excision of lesion of penis,67500.0,PROCEDURES
1701,Excision of lesion of pinna,60000.0,PROCEDURES
1702,Excision of lesion of sclera,75000.0,PROCEDURES
1703,Excision of lesion of testis,75000.0,PROCEDURES
1704,"Excision of medial eminence 1st or 5th MT head with soft tissue repair
 bunionectomy ",129600.0,PROCEDURES
1705,Excision of nail bed Zadeks ,135000.0,PROCEDURES
1706,Excision plantar fibroma,129600.0,PROCEDURES
1707,Facet joint injection under  Xray control up to 2 joints,129600.0,PROCEDURES
1708,Fibreoptic examination of trachea including biopsy or removal of foreign body,129600.0,PROCEDURES
1709,Insertion of central venous catheter non-tunnelled  Xray guided ,129600.0,PROCEDURES
1710,Insertion of indwelling axillary catheter,129600.0,PROCEDURES
1711,Insertion of indwelling psoas catheter,129600.0,PROCEDURES
1712,Local excision multiple phlebectomy of varicose veins of leg unilateral,150000.0,PROCEDURES
1713,Manipualtion of stiff joint under anaesthesia,86400.0,PROCEDURES
1714,"Manipulation of joint including intra-articular injection for Frozen Shoulder as sole
 procedure ",86400.0,PROCEDURES
1715,Manipulative removal of calculus from parotid duct,86400.0,PROCEDURES
1716,Meatoplasty,86400.0,PROCEDURES
1717,Open bone biopsy,86400.0,PROCEDURES
1718,Open extraction of calculus from submandibular duct,86400.0,PROCEDURES
1719,Operations on ureteric orifice including endoscopic ,86400.0,PROCEDURES
1720,Operations on uvula,86400.0,PROCEDURES
1721,Paracentesis oculi,86400.0,PROCEDURES
1722,Peripherally inserted central venous catheters PICCs under  Xray guidance,86400.0,PROCEDURES
1723,Pharyngeal myotomy,86400.0,PROCEDURES
1724,Prosthesis of testis insertion or removal ,86400.0,PROCEDURES
1725,Reduction of dislocation of temporomandibular joint,86400.0,PROCEDURES
1726,"Reduction turbinates of nose laser, diathermy, out fracture etc ",86400.0,PROCEDURES
1727,"Reduction turbinates of nose trim,radical excision ",120000.0,PROCEDURES
1728,Removal of implantable ECG loop recorder,86400.0,PROCEDURES
1729,Repair of abductor mechanism of hip,86400.0,PROCEDURES
1730,Sampling of internal mammary lymph nodes,86400.0,PROCEDURES
1731,"Soft tissue operations in the region of the greater trochanter trochanteric bursitis,
 snapping hip ",86400.0,PROCEDURES
1732,Spinal monitoring up to 4 hours,50000.0,PROCEDURES
1733,Surgical removal of complicated buried roots,86400.0,PROCEDURES
1734,Therapeutic bronchoscopy for removal of foreign body,95000.0,PROCEDURES
1735,Total excision of sesamoid bone,150000.0,PROCEDURES
1736,Transtympanic electro-cochleography,86400.0,PROCEDURES
1737,Urodynamic studies or urodynamic assessment,86400.0,PROCEDURES
1738,D and C with or without polypectomy,88140.0,PROCEDURES
1739,Bone Marrow Aspiration Biopsy ,91080.0,PROCEDURES
1740,Insertion of tunnelled central venous catheter Hickman line ,141750.0,PROCEDURES
1741,Major Anaesthesia Fee - complex major procedure,150000.0,PROCEDURES
1742,Major Anaesthesia Fee - 1 major procedure,97200.0,PROCEDURES
1743,Excision of cystic hygroma,450000.0,PROCEDURES
1744,"Open reduction, internal fixation and complete revision for peri-prosthetic fracture",675000.0,PROCEDURES
1745,Epidural injection cervical ,103680.0,PROCEDURES
1746,Excision of septum of vagina,150000.0,PROCEDURES
1747,Insertion of indwelling pleural catheter,105600.0,PROCEDURES
1748,Arrest of haemorrhage following tonsillectomy or adenoidectomy,108000.0,PROCEDURES
1749,"Burn wound or scar excision, trunk and limbs between 10% and 25% of body area ",108000.0,PROCEDURES
1750,"Burn wound or scar excision, trunk and limbs between 2% and 10% body surface area ",40000.0,PROCEDURES
1751,"Carpal tunnel release, including endoscopic",108000.0,PROCEDURES
1752,"Closed reduction of fracture of small bone, including cast or percutaneous K-wires",108000.0,PROCEDURES
1753,Closure of cystostomy,162000.0,PROCEDURES
1754,Closure of fistula of urethra,300000.0,PROCEDURES
1755,Closure of fistula of urethra after hypospadias,162000.0,PROCEDURES
1756,Cone biopsy of cervix uteri including laser ,108000.0,PROCEDURES
1757,Cubital tunnel release including endoscopic without transposition ,108000.0,PROCEDURES
1758,Cystoscopy and bladder distension,75000.0,PROCEDURES
1759,Dilatation of tracheal stricture including insertion of stent,108000.0,PROCEDURES
1760,Endoscopic destruction of lesion of bladder including cystoscopy ,108000.0,PROCEDURES
1761,Enucleation of cyst of jaw,108000.0,PROCEDURES
1762,Excision accessory auricle or preauricular appendage,45000.0,PROCEDURES
1763,Excision of anal lesion,45000.0,PROCEDURES
1764,Excision of lesion of lip,45000.0,PROCEDURES
1765,Excision of lesion of vagina e.g. warts and cysts ,55000.0,PROCEDURES
1766,Excision of lesion of vulva,68000.0,PROCEDURES
1767,Excision of pressure sore excluding repair,97500.0,PROCEDURES
1768,Excision or destruction of lesion of palate,108000.0,PROCEDURES
1769,Excision or destruction of lesion of tongue,108000.0,PROCEDURES
1770,Exploration of testis including biopsy ,108000.0,PROCEDURES
1771,Exploration of testis including biopsy ,108000.0,PROCEDURES
1772,Facet joint injection under  Xray conrol 3 4 joints,108000.0,PROCEDURES
1773,Flexible sigmoidoscopy and polypectomy,250000.0,PROCEDURES
1774,Insertion of implantable ECG loop recorder,108000.0,PROCEDURES
1775,Intranasal antrostomy including endoscopic and bilateral ,162000.0,PROCEDURES
1776,Laparoscopy for impalpable testis,200000.0,PROCEDURES
1777,Laying open of low anal fistula including sigmoidoscopy ,162000.0,PROCEDURES
1778,Open extraction of calculus from parotid duct,162000.0,PROCEDURES
1779,Operation on sphenoid sinus including endoscopic ,300000.0,PROCEDURES
1780,Operation on varicocele,200000.0,PROCEDURES
1781,Percutaneous tru-cut needle biopsy of lesion of kidney,108000.0,PROCEDURES
1782,Percutaneous tru-cut needle biopsy of lesion of kidney,108000.0,PROCEDURES
1783,Perianal excision of rectal lesion,108000.0,PROCEDURES
1784,Primary repair of extensor of hand,108000.0,PROCEDURES
1785,Release of entrapment of deeply placed peripheral nerve,108000.0,PROCEDURES
1786,Release of entrapment of peripheral nerve,108000.0,PROCEDURES
1787,Removal of excess mucosa from mouth,108000.0,PROCEDURES
1788,Removal of pacing system generator only ,108000.0,PROCEDURES
1789,"Removal of prosthesis from breast, including capsulectomy",108000.0,PROCEDURES
1790,Removal of silicone oil,108000.0,PROCEDURES
1791,Repair of peripheral nerve,108000.0,PROCEDURES
1792,Repeat excision of ganglion,108000.0,PROCEDURES
1793,"Rigid Oesophagoscopy including any biopsy, laser or diathermy destruction of lesions",108000.0,PROCEDURES
1794,Secondary open reduction of dislocation of large joint,108000.0,PROCEDURES
1795,Secondary open reduction of dislocation of small joint,108000.0,PROCEDURES
1796,Simple removal of prosthesis from breast,108000.0,PROCEDURES
1797,Suprapubic drainage of pelvic abscess,108000.0,PROCEDURES
1798,Tarsorrhaphy,108000.0,PROCEDURES
1799,"Therapeutic bronchoscopy including laser, cryotherapy, lavage, snare, dilatation of
 stricture, insertion of stent ",108000.0,PROCEDURES
1800,Therapeutic gastroscopy,150000.0,PROCEDURES
1801,Transection of peripheral nerve for neuroma,108000.0,PROCEDURES
1802,Unilateral epididymectomy,162000.0,PROCEDURES
1803,Repair Of third 3rd Degree Tear all inclusive ,60000.0,PROCEDURES
1804,Open Appendicectomy,300000.0,PROCEDURES
1805,Cataract extraction without implant,118800.0,PROCEDURES
1806,Wound Debridement,118800.0,PROCEDURES
1807,Bilateral fixation of testes,300000.0,PROCEDURES
1808,Bilateral Tubal Ligation,120000.0,PROCEDURES
1809,Major Theater Fee - complex major procedure,80000.0,PROCEDURES
1810,Drainage of breast abscess,121180.0,PROCEDURES
1811,Endoscopic biopsy of prostate,126000.0,PROCEDURES
1812,Percutaneous gastrostomy,200000.0,PROCEDURES
1813,Correction of hydrocele,200000.0,PROCEDURES
1814,Excision of epididymal cyst,129600.0,PROCEDURES
1815,Major Anaesthesia Fee - 2 major procedures,129600.0,PROCEDURES
1816,Marsupialisation of Bartholin cyst,200000.0,PROCEDURES
1817,Major Theater Fee - 2 major procedures,194760.0,PROCEDURES
1818,Diagnostic laparoscopy,225000.0,PROCEDURES
1819,EUA Examination under Anaesthesia ,135000.0,PROCEDURES
1820,Umbilical hernia repair irrespective of age ,265000.0,PROCEDURES
1821,Balloon kyphoplasty for vertebral compression fractures single level,225000.0,PROCEDURES
1822,Repair of hypospadias,242370.0,PROCEDURES
1823,Repair of scleral laceration,242370.0,PROCEDURES
1824,Amputation of arm,162000.0,PROCEDURES
1825,"Burn wound or scar excision, head, neck, hands, feet and genitalia, greater than 25cm2",162000.0,PROCEDURES
1826,Caldwell-Luc,162000.0,PROCEDURES
1827,Circular stapling haemorrhoidectomy,162000.0,PROCEDURES
1828,Closed reduction of dislocated hip prosthesis,162000.0,PROCEDURES
1829,Curettage or cryotherapy of lesions of skin including cauterisation four or more,162000.0,PROCEDURES
1830,Diagnostic colonoscopy includes forceps biopsy of colon and ileum,70000.0,PROCEDURES
1831,Diagnostic subtalar arthroscopy including synovectomy to gain vision as sole,70000.0,PROCEDURES
1832,Dorsal root ganglion block local anaesthetic or neurolytic ,162000.0,PROCEDURES
1833,Endoscopic extraction of calculus of bladder including cystoscopy ,150000.0,PROCEDURES
1834,Endoscopic insertion of prosthesis into ureter,162000.0,PROCEDURES
1835,Endoscopic removal of foreign body from bladder including cystoscopy ,150000.0,PROCEDURES
1836,Endoscopic removal of foreign body from bladder including cystoscopy ,150000.0,PROCEDURES
1837,Excision of lesion of canthus,162000.0,PROCEDURES
1838,Excision of lesion of peripheral nerve e.g. neurilemoma ,162000.0,PROCEDURES
1839,"Excision of lesion of skin or subcutaneous tissue four or more, Head and Neck",162000.0,PROCEDURES
1840,"Excision of lesion of skin or subcutaneous tissue four or more, Trunk and Limbs",162000.0,PROCEDURES
1841,"Excision of lesion of skin or subcutaneous tissue- four or more, Head and Neck",162000.0,PROCEDURES
1842,"Excision of lesion of skin or subcutaneous tissue- four or more, Trunk and Limbs",162000.0,PROCEDURES
1843,Excision of preauricular sinus,162000.0,PROCEDURES
1844,Excision of sublingual gland,162000.0,PROCEDURES
1845,Excision of vermilion border of lip and advance of mucosa of lip,162000.0,PROCEDURES
1846,Excision or Biopsy of lacrimal sac,162000.0,PROCEDURES
1847,Extra-oral fixation of mandible,162000.0,PROCEDURES
1848,Facet Joint injection under  Xray control 5 to 6 joints,162000.0,PROCEDURES
1849,Fusion of interphalangeal joints of toe including internal fixation ,200000.0,PROCEDURES
1850,Graft of skin or mucosa to mouth,162000.0,PROCEDURES
1851,Graft of skin to canthus,162000.0,PROCEDURES
1852,Graft of skin to eyelid,162000.0,PROCEDURES
1853,Image-guided vacuum assisted excision biopsy breast lesion,162000.0,PROCEDURES
1854,Injection of botulinum toxin into extraocular or periocular muscles,162000.0,PROCEDURES
1855,Injection sclerotherapy for oesophageal varices,162000.0,PROCEDURES
1856,Insertion of voice prosthesis TOF ,162000.0,PROCEDURES
1857,Internal urethrotomy including cystoscopy ,162000.0,PROCEDURES
1858,"Intravitreal injection of pharmaceutical for neovascular age related macular
 degeneration",162000.0,PROCEDURES
1859,Irrigation and Debridment,162000.0,PROCEDURES
1860,Laser photocoagulation or cryotherapy of lesion of retina,162000.0,PROCEDURES
1861,Laser trabeculoplasty,162000.0,PROCEDURES
1862,Lumbar sympathectomy diagnostic local anaesthetic under  Xray control ,162000.0,PROCEDURES
1863,Lumbar sympathectomy therapeutic neurolytic under  Xray control ,162000.0,PROCEDURES
1864,Major Anaesthesia Fee,162000.0,PROCEDURES
1865,Mini-tracheostomy percutaneous ,162000.0,PROCEDURES
1866,Myringotomy and insertion of tube through tympanic membrane and bilateral ,162000.0,PROCEDURES
1867,Neurolysis and transposition of peripheral nerve includes ulnar at elbow ,162000.0,PROCEDURES
1868,Paracentesis,162000.0,PROCEDURES
1869,Photodynamic therapy to malignant lesion of skin four or more,162000.0,PROCEDURES
1870,Photodynamic therapy to malignant lesion of skin up to three,162000.0,PROCEDURES
1871,Primary excision of malignant lesion Head and Neck,162000.0,PROCEDURES
1872,Primary excision of malignant lesion Trunk and Limbs,162000.0,PROCEDURES
1873,Primary repair of femoral hernia,250000.0,PROCEDURES
1874,Puncto-canaliculoplasty,162000.0,PROCEDURES
1875,Push manipulation of stone prior to lithotripsy ,250000.0,PROCEDURES
1876,Reconstruction of mouth using graft,250000.0,PROCEDURES
1877,Removal of foreign body in deeper tissue,162000.0,PROCEDURES
1878,Removal of solitary osteoma of external auditory canal,162000.0,PROCEDURES
1879,Repair of major nerve,162000.0,PROCEDURES
1880,Repair of umbilical hernia irrespective of age ,250000.0,PROCEDURES
1881,Repeat local excision to clear margins,162000.0,PROCEDURES
1882,Secondary excision of malignant lesion Head and Neck,162000.0,PROCEDURES
1883,Secondary excision of malignant lesion Trunk and Limbs,162000.0,PROCEDURES
1884,Shave biopsy of lesion of skin,162000.0,PROCEDURES
1885,Simple excision of inguinal hernial sac herniotomy unilateral,250000.0,PROCEDURES
1886,"Split autograft of skin, trunk and limbs up to 25cm sqr in area",162000.0,PROCEDURES
1887,"Split skin graft, trunk and limbs up to 25cm sqr in area",162000.0,PROCEDURES
1888,Surgical removal of impacted or buried tooth or teeth,162000.0,PROCEDURES
1889,Tendon transfer of hand single,162000.0,PROCEDURES
1890,Tendon transfer of toe unilateral,162000.0,PROCEDURES
1891,Tenodesis of biceps tendon ,162000.0,PROCEDURES
