TYPE,TOTAL,TARIFF_TYPE,S/N,TARIFF NAME,PRICE
,,PROCEDURES,1644,Vasography include scrotal exploration ,82500.0
,,PROCEDURES,1645,C and bilateral ,82500.0
,,PROCEDURES,1646,Division of preputial adhesions,85140.0
,,PROCEDURES,1647,"Prostate, needle biopsy",85140.0
,,PROCEDURES,1648,Surgery for ingrowing toe nail,58320.0
,,PROCEDURES,1649,Bladder Instillation of pharmacologic agent,87690.0
,,PROCEDURES,1650,Incision of introitus of vagina,87690.0
,,PROCEDURES,1651,Operations on female perineum,87690.0
,,PROCEDURES,1652,Chest tube insertion,59400.0
,,PROCEDURES,1653,Nasal polypectomy,250000.0
,,PROCEDURES,1654,Biopsy of artery including temporal,60000.0
,,PROCEDURES,1655,Biopsy of lesion of eyelid,60000.0
,,PROCEDURES,1656,Biopsy of lesion of facial bone,60000.0
,,PROCEDURES,1657,Biopsy of lesion of mouth,60000.0
,,PROCEDURES,1658,Biopsy of lesion of orbit,60000.0
,,PROCEDURES,1659,Biopsy of lesion of penis,60000.0
,,PROCEDURES,1660,Biopsy of lesion of pinna ,60000.0
,,PROCEDURES,1661,Biopsy of peripheral nerve,60000.0
,,PROCEDURES,1662,Biopsy of septum of nose,60000.0
,,PROCEDURES,1663,Biopsy of skin or subcutaneous tissue,60000.0
,,PROCEDURES,1664,Biopsy of testis,60000.0
,,PROCEDURES,1665,Biopsy or Sampling of cervical lymph nodes,60000.0
,,PROCEDURES,1666,Manipulation of spine without GA or IV sedation ,60200.0
,,PROCEDURES,1667,Open biopsy of muscle or soft tissue lesion,60200.0
,,PROCEDURES,1668,Removal of internal fixation and or or intermaxillary fixation from jaw,82000.0
,,PROCEDURES,1669,Removal of pacing system without bypass including leads,90300.0
,,PROCEDURES,1670,Endometrial biopsy or aspiration,60600.0
,,PROCEDURES,1671,Bilateral varicose vein injection sclerotherapy,97200.0
,,PROCEDURES,1672,Excision of ganglion bilateral,97200.0
,,PROCEDURES,1673,Excisional biopsy,60000.0
,,PROCEDURES,1674,Lipectomy,64800.0
,,PROCEDURES,1675,Cervical Biopsy,98040.0
,,PROCEDURES,1676,Therapeutic Oesophago-gastro- duodenoscopy OGD with Bougie dilation,200000.0
,,PROCEDURES,1677,"Burn wound or scar excision, trunk and limbs between 10% and 25% body surface area ",97500.0
,,PROCEDURES,1678,Curettage of delivered uterus,101250.0
,,PROCEDURES,1679,Keloid excision,67500.0
,,PROCEDURES,1680,Rectal biopsy,67500.0
,,PROCEDURES,1681,UTERINE EVACUATION,250000.0
,,PROCEDURES,1682,Fluoroscopically guided biopsy ies ,68400.0
,,PROCEDURES,1683,Fixation of testis,225000.0
,,PROCEDURES,1684,Cystostomy and insertion of suprapubic tube into bladder,72920.0
,,PROCEDURES,1685,Burns Dressing minor ,10000.0
,,PROCEDURES,1686,Insertion of stent into ureter unilateral ,75160.0
,,PROCEDURES,1687,Diagnostic endoscopic examination of bladder including any biopsy,75600.0
,,PROCEDURES,1688,TAH with or without oophorectomy,600000.0
,,PROCEDURES,1689,Change of Central Line material and procedure fee ,80000.0
,,PROCEDURES,1690,Dilatation of stricture under imaging control,78560.0
,,PROCEDURES,1691,Application of skeletal traction to bone,54000.0
,,PROCEDURES,1692,Application of halo ,80000.0
,,PROCEDURES,1693,Needle biopsy of pleura,80800.0
,,PROCEDURES,1694,Injection into larynx,81000.0
,,PROCEDURES,1695,Trigger point injection or Enthesis 1 injection,81000.0
,,PROCEDURES,1696,Trigger point injection or Enthesis more than 1 injection,81000.0
,,PROCEDURES,1697,Percutaneous nephrostomy,81960.0
,,PROCEDURES,1698,Major Theater  Fee - 1 major procedure,82860.0
,,PROCEDURES,1699,Chelation of cornea or photo therapeutic keratectomy,86400.0
,,PROCEDURES,1700,Closed reduction and fixation of fractured jaw,243000.0
,,PROCEDURES,1701,Continuous nerve block,86400.0
,,PROCEDURES,1702,Dilatation of outlet of female bladder with cystoscopy ,250000.0
,,PROCEDURES,1703,Dupuytren's subcutaneous fasciotomy,129600.0
,,PROCEDURES,1704,Ear Debris Removal,129600.0
,,PROCEDURES,1705,Endoluminal stone extraction from salivary duct under imaging control,129600.0
,,PROCEDURES,1706,Endoscopic hydrostatic distension of bladder including cystoscopy ,112500.0
,,PROCEDURES,1707,Epidural injection thoracic ,129600.0
,,PROCEDURES,1708,"Excision biopsy of lymph node for diagnosis cervical, inguinal, axillary ",54000.0
,,PROCEDURES,1709,Excision of bursa,129600.0
,,PROCEDURES,1710,Excision of lesion of penis,67500.0
,,PROCEDURES,1711,Excision of lesion of pinna,60000.0
,,PROCEDURES,1712,Excision of lesion of sclera,75000.0
,,PROCEDURES,1713,Excision of lesion of testis,75000.0
,,PROCEDURES,1714,"Excision of medial eminence 1st or 5th MT head with soft tissue repair
 bunionectomy ",129600.0
,,PROCEDURES,1715,Excision of nail bed Zadeks ,135000.0
,,PROCEDURES,1716,Excision plantar fibroma,129600.0
,,PROCEDURES,1717,Facet joint injection under  Xray control up to 2 joints,129600.0
,,PROCEDURES,1718,Fibreoptic examination of trachea including biopsy or removal of foreign body,129600.0
,,PROCEDURES,1719,Insertion of central venous catheter non-tunnelled  Xray guided ,129600.0
,,PROCEDURES,1720,Insertion of indwelling axillary catheter,129600.0
,,PROCEDURES,1721,Insertion of indwelling psoas catheter,129600.0
,,PROCEDURES,1722,Local excision multiple phlebectomy of varicose veins of leg unilateral,150000.0
,,PROCEDURES,1723,Manipualtion of stiff joint under anaesthesia,86400.0
,,PROCEDURES,1724,"Manipulation of joint including intra-articular injection for Frozen Shoulder as sole
 procedure ",86400.0
,,PROCEDURES,1725,Manipulative removal of calculus from parotid duct,86400.0
,,PROCEDURES,1726,Meatoplasty,86400.0
,,PROCEDURES,1727,Open bone biopsy,86400.0
,,PROCEDURES,1728,Open extraction of calculus from submandibular duct,86400.0
,,PROCEDURES,1729,Operations on ureteric orifice including endoscopic ,86400.0
,,PROCEDURES,1730,Operations on uvula,86400.0
,,PROCEDURES,1731,Paracentesis oculi,86400.0
,,PROCEDURES,1732,Peripherally inserted central venous catheters PICCs under  Xray guidance,86400.0
,,PROCEDURES,1733,Pharyngeal myotomy,86400.0
,,PROCEDURES,1734,Prosthesis of testis insertion or removal ,86400.0
,,PROCEDURES,1735,Reduction of dislocation of temporomandibular joint,86400.0
,,PROCEDURES,1736,"Reduction turbinates of nose laser, diathermy, out fracture etc ",86400.0
,,PROCEDURES,1737,"Reduction turbinates of nose trim,radical excision ",120000.0
,,PROCEDURES,1738,Removal of implantable ECG loop recorder,86400.0
,,PROCEDURES,1739,Repair of abductor mechanism of hip,86400.0
,,PROCEDURES,1740,Sampling of internal mammary lymph nodes,86400.0
,,PROCEDURES,1741,"Soft tissue operations in the region of the greater trochanter trochanteric bursitis,
 snapping hip ",86400.0
,,PROCEDURES,1742,Spinal monitoring up to 4 hours,50000.0
,,PROCEDURES,1743,Surgical removal of complicated buried roots,86400.0
,,PROCEDURES,1744,Therapeutic bronchoscopy for removal of foreign body,95000.0
,,PROCEDURES,1745,Total excision of sesamoid bone,150000.0
,,PROCEDURES,1746,Transtympanic electro-cochleography,86400.0
,,PROCEDURES,1747,Urodynamic studies or urodynamic assessment,86400.0
,,PROCEDURES,1748,D and C with or without polypectomy,88140.0
,,PROCEDURES,1749,Bone Marrow Aspiration Biopsy ,91080.0
,,PROCEDURES,1750,Insertion of tunnelled central venous catheter Hickman line ,141750.0
,,PROCEDURES,1751,Major Anaesthesia Fee - complex major procedure,150000.0
,,PROCEDURES,1752,Major Anaesthesia Fee - 1 major procedure,97200.0
,,PROCEDURES,1753,Excision of cystic hygroma,450000.0
,,PROCEDURES,1754,"Open reduction, internal fixation and complete revision for peri-prosthetic fracture",675000.0
,,PROCEDURES,1755,Epidural injection cervical ,103680.0
,,PROCEDURES,1756,Excision of septum of vagina,150000.0
,,PROCEDURES,1757,Insertion of indwelling pleural catheter,105600.0
,,PROCEDURES,1758,Arrest of haemorrhage following tonsillectomy or adenoidectomy,108000.0
,,PROCEDURES,1759,"Burn wound or scar excision, trunk and limbs between 10% and 25% of body area ",108000.0
,,PROCEDURES,1760,"Burn wound or scar excision, trunk and limbs between 2% and 10% body surface area ",40000.0
,,PROCEDURES,1761,"Carpal tunnel release, including endoscopic",108000.0
,,PROCEDURES,1762,"Closed reduction of fracture of small bone, including cast or percutaneous K-wires",108000.0
,,PROCEDURES,1763,Closure of cystostomy,162000.0
,,PROCEDURES,1764,Closure of fistula of urethra,300000.0
,,PROCEDURES,1765,Closure of fistula of urethra after hypospadias,162000.0
,,PROCEDURES,1766,Cone biopsy of cervix uteri including laser ,108000.0
,,PROCEDURES,1767,Cubital tunnel release including endoscopic without transposition ,108000.0
,,PROCEDURES,1768,Cystoscopy and bladder distension,75000.0
,,PROCEDURES,1769,Dilatation of tracheal stricture including insertion of stent,108000.0
,,PROCEDURES,1770,Endoscopic destruction of lesion of bladder including cystoscopy ,108000.0
,,PROCEDURES,1771,Enucleation of cyst of jaw,108000.0
,,PROCEDURES,1772,Excision accessory auricle or preauricular appendage,45000.0
,,PROCEDURES,1773,Excision of anal lesion,45000.0
,,PROCEDURES,1774,Excision of lesion of lip,45000.0
,,PROCEDURES,1775,Excision of lesion of vagina e.g. warts and cysts ,55000.0
,,PROCEDURES,1776,Excision of lesion of vulva,68000.0
,,PROCEDURES,1777,Excision of pressure sore excluding repair,97500.0
,,PROCEDURES,1778,Excision or destruction of lesion of palate,108000.0
,,PROCEDURES,1779,Excision or destruction of lesion of tongue,108000.0
,,PROCEDURES,1780,Exploration of testis including biopsy ,108000.0
,,PROCEDURES,1781,Exploration of testis including biopsy ,108000.0
,,PROCEDURES,1782,Facet joint injection under  Xray conrol 3 4 joints,108000.0
,,PROCEDURES,1783,Flexible sigmoidoscopy and polypectomy,250000.0
,,PROCEDURES,1784,Insertion of implantable ECG loop recorder,108000.0
,,PROCEDURES,1785,Intranasal antrostomy including endoscopic and bilateral ,162000.0
,,PROCEDURES,1786,Laparoscopy for impalpable testis,200000.0
,,PROCEDURES,1787,Laying open of low anal fistula including sigmoidoscopy ,162000.0
,,PROCEDURES,1788,Open extraction of calculus from parotid duct,162000.0
,,PROCEDURES,1789,Operation on sphenoid sinus including endoscopic ,300000.0
,,PROCEDURES,1790,Operation on varicocele,200000.0
,,PROCEDURES,1791,Percutaneous tru-cut needle biopsy of lesion of kidney,108000.0
,,PROCEDURES,1792,Percutaneous tru-cut needle biopsy of lesion of kidney,108000.0
,,PROCEDURES,1793,Perianal excision of rectal lesion,108000.0
,,PROCEDURES,1794,Primary repair of extensor of hand,108000.0
,,PROCEDURES,1795,Release of entrapment of deeply placed peripheral nerve,108000.0
,,PROCEDURES,1796,Release of entrapment of peripheral nerve,108000.0
,,PROCEDURES,1797,Removal of excess mucosa from mouth,108000.0
,,PROCEDURES,1798,Removal of pacing system generator only ,108000.0
,,PROCEDURES,1799,"Removal of prosthesis from breast, including capsulectomy",108000.0
,,PROCEDURES,1800,Removal of silicone oil,108000.0
,,PROCEDURES,1801,Repair of peripheral nerve,108000.0
,,PROCEDURES,1802,Repeat excision of ganglion,108000.0
,,PROCEDURES,1803,"Rigid Oesophagoscopy including any biopsy, laser or diathermy destruction of lesions",108000.0
,,PROCEDURES,1804,Secondary open reduction of dislocation of large joint,108000.0
,,PROCEDURES,1805,Secondary open reduction of dislocation of small joint,108000.0
,,PROCEDURES,1806,Simple removal of prosthesis from breast,108000.0
,,PROCEDURES,1807,Suprapubic drainage of pelvic abscess,108000.0
,,PROCEDURES,1808,Tarsorrhaphy,108000.0
,,PROCEDURES,1809,"Therapeutic bronchoscopy including laser, cryotherapy, lavage, snare, dilatation of
 stricture, insertion of stent ",108000.0
,,PROCEDURES,1810,Therapeutic gastroscopy,150000.0
,,PROCEDURES,1811,Transection of peripheral nerve for neuroma,108000.0
,,PROCEDURES,1812,Unilateral epididymectomy,162000.0
,,PROCEDURES,1813,Repair Of third 3rd Degree Tear all inclusive ,60000.0
,,PROCEDURES,1814,Open Appendicectomy,300000.0
,,PROCEDURES,1815,Cataract extraction without implant,118800.0
,,PROCEDURES,1816,Wound Debridement,118800.0
,,PROCEDURES,1817,Bilateral fixation of testes,300000.0
,,PROCEDURES,1818,Bilateral Tubal Ligation,120000.0
,,PROCEDURES,1819,Major Theater Fee - complex major procedure,80000.0
,,PROCEDURES,1820,Drainage of breast abscess,121180.0
,,PROCEDURES,1821,Endoscopic biopsy of prostate,126000.0
,,PROCEDURES,1822,Percutaneous gastrostomy,200000.0
,,PROCEDURES,1823,Correction of hydrocele,200000.0
,,PROCEDURES,1824,Excision of epididymal cyst,129600.0
,,PROCEDURES,1825,Major Anaesthesia Fee - 2 major procedures,129600.0
,,PROCEDURES,1826,Marsupialisation of Bartholin cyst,200000.0
,,PROCEDURES,1827,Major Theater Fee - 2 major procedures,194760.0
,,PROCEDURES,1828,Diagnostic laparoscopy,225000.0
,,PROCEDURES,1829,EUA Examination under Anaesthesia ,135000.0
,,PROCEDURES,1830,Umbilical hernia repair irrespective of age ,265000.0
,,PROCEDURES,1831,Balloon kyphoplasty for vertebral compression fractures single level,225000.0
,,PROCEDURES,1832,Repair of hypospadias,242370.0
,,PROCEDURES,1833,Repair of scleral laceration,242370.0
,,PROCEDURES,1834,Amputation of arm,162000.0
,,PROCEDURES,1835,"Burn wound or scar excision, head, neck, hands, feet and genitalia, greater than 25cm2",162000.0
,,PROCEDURES,1836,Caldwell-Luc,162000.0
,,PROCEDURES,1837,Circular stapling haemorrhoidectomy,162000.0
,,PROCEDURES,1838,Closed reduction of dislocated hip prosthesis,162000.0
,,PROCEDURES,1839,Curettage or cryotherapy of lesions of skin including cauterisation four or more,162000.0
,,PROCEDURES,1840,Diagnostic colonoscopy includes forceps biopsy of colon and ileum,70000.0
,,PROCEDURES,1841,Diagnostic subtalar arthroscopy including synovectomy to gain vision as sole,70000.0
,,PROCEDURES,1842,Dorsal root ganglion block local anaesthetic or neurolytic ,162000.0
,,PROCEDURES,1843,Endoscopic extraction of calculus of bladder including cystoscopy ,150000.0
,,PROCEDURES,1844,Endoscopic insertion of prosthesis into ureter,162000.0
,,PROCEDURES,1845,Endoscopic removal of foreign body from bladder including cystoscopy ,150000.0
,,PROCEDURES,1846,Endoscopic removal of foreign body from bladder including cystoscopy ,150000.0
,,PROCEDURES,1847,Excision of lesion of canthus,162000.0
,,PROCEDURES,1848,Excision of lesion of peripheral nerve e.g. neurilemoma ,162000.0
,,PROCEDURES,1849,"Excision of lesion of skin or subcutaneous tissue four or more, Head and Neck",162000.0
,,PROCEDURES,1850,"Excision of lesion of skin or subcutaneous tissue four or more, Trunk and Limbs",162000.0
,,PROCEDURES,1851,"Excision of lesion of skin or subcutaneous tissue- four or more, Head and Neck",162000.0
,,PROCEDURES,1852,"Excision of lesion of skin or subcutaneous tissue- four or more, Trunk and Limbs",162000.0
,,PROCEDURES,1853,Excision of preauricular sinus,162000.0
,,PROCEDURES,1854,Excision of sublingual gland,162000.0
,,PROCEDURES,1855,Excision of vermilion border of lip and advance of mucosa of lip,162000.0
,,PROCEDURES,1856,Excision or Biopsy of lacrimal sac,162000.0
,,PROCEDURES,1857,Extra-oral fixation of mandible,162000.0
,,PROCEDURES,1858,Facet Joint injection under  Xray control 5 to 6 joints,162000.0
,,PROCEDURES,1859,Fusion of interphalangeal joints of toe including internal fixation ,200000.0
,,PROCEDURES,1860,Graft of skin or mucosa to mouth,162000.0
,,PROCEDURES,1861,Graft of skin to canthus,162000.0
,,PROCEDURES,1862,Graft of skin to eyelid,162000.0
,,PROCEDURES,1863,Image-guided vacuum assisted excision biopsy breast lesion,162000.0
,,PROCEDURES,1864,Injection of botulinum toxin into extraocular or periocular muscles,162000.0
,,PROCEDURES,1865,Injection sclerotherapy for oesophageal varices,162000.0
,,PROCEDURES,1866,Insertion of voice prosthesis TOF ,162000.0
,,PROCEDURES,1867,Internal urethrotomy including cystoscopy ,162000.0
,,PROCEDURES,1868,"Intravitreal injection of pharmaceutical for neovascular age related macular
 degeneration",162000.0
,,PROCEDURES,1869,Irrigation and Debridment,162000.0
,,PROCEDURES,1870,Laser photocoagulation or cryotherapy of lesion of retina,162000.0
,,PROCEDURES,1871,Laser trabeculoplasty,162000.0
,,PROCEDURES,1872,Lumbar sympathectomy diagnostic local anaesthetic under  Xray control ,162000.0
,,PROCEDURES,1873,Lumbar sympathectomy therapeutic neurolytic under  Xray control ,162000.0
,,PROCEDURES,1874,Major Anaesthesia Fee,162000.0
,,PROCEDURES,1875,Mini-tracheostomy percutaneous ,162000.0
,,PROCEDURES,1876,Myringotomy and insertion of tube through tympanic membrane and bilateral ,162000.0
,,PROCEDURES,1877,Neurolysis and transposition of peripheral nerve includes ulnar at elbow ,162000.0
,,PROCEDURES,1878,Paracentesis,162000.0
,,PROCEDURES,1879,Photodynamic therapy to malignant lesion of skin four or more,162000.0
,,PROCEDURES,1880,Photodynamic therapy to malignant lesion of skin up to three,162000.0
,,PROCEDURES,1881,Primary excision of malignant lesion Head and Neck,162000.0
,,PROCEDURES,1882,Primary excision of malignant lesion Trunk and Limbs,162000.0
,,PROCEDURES,1883,Primary repair of femoral hernia,250000.0
,,PROCEDURES,1884,Puncto-canaliculoplasty,162000.0
,,PROCEDURES,1885,Push manipulation of stone prior to lithotripsy ,250000.0
,,PROCEDURES,1886,Reconstruction of mouth using graft,250000.0
,,PROCEDURES,1887,Removal of foreign body in deeper tissue,162000.0
,,PROCEDURES,1888,Removal of solitary osteoma of external auditory canal,162000.0
,,PROCEDURES,1889,Repair of major nerve,162000.0
,,PROCEDURES,1890,Repair of umbilical hernia irrespective of age ,250000.0
,,PROCEDURES,1891,Repeat local excision to clear margins,162000.0
,,PROCEDURES,1892,Secondary excision of malignant lesion Head and Neck,162000.0
,,PROCEDURES,1893,Secondary excision of malignant lesion Trunk and Limbs,162000.0
,,PROCEDURES,1894,Shave biopsy of lesion of skin,162000.0
,,PROCEDURES,1895,Simple excision of inguinal hernial sac herniotomy unilateral,250000.0
,,PROCEDURES,1896,"Split autograft of skin, trunk and limbs up to 25cm sqr in area",162000.0
,,PROCEDURES,1897,"Split skin graft, trunk and limbs up to 25cm sqr in area",162000.0
,,PROCEDURES,1898,Surgical removal of impacted or buried tooth or teeth,162000.0
,,PROCEDURES,1899,Tendon transfer of hand single,162000.0
,,PROCEDURES,1900,Tendon transfer of toe unilateral,162000.0
,,PROCEDURES,1901,Tenodesis of biceps tendon ,162000.0
,,PROCEDURES,1902,Tenosynovectomy,162000.0
,,PROCEDURES,1903,Therapeutic colonoscopy with snare loop biopsy or excision of lesion,162000.0
,,PROCEDURES,1904,Therapeutic endoscopic operations on outlet of female bladder,162000.0
,,PROCEDURES,1905,"Therapeutic injection into bladder neck for treatment of stress incontinence peri
 urethral bulking agents , including cystoscopy",162000.0
,,PROCEDURES,1906,"Therapeutic Oesophago-gastro- duodenoscopy OGD with insertion of prosthesis,
 therapy for acutely bleeding ulcer or banding of varices",162000.0
,,PROCEDURES,1907,Thoracic sympathectomy diagnostic local anaesthetic under  Xray control ,162000.0
,,PROCEDURES,1908,Thoracic sympathectomy therapeutic neurolytic under  Xray control ,162000.0
,,PROCEDURES,1909,Transfer of tendon not otherwise specified ,162000.0
,,PROCEDURES,1910,Transoesophageal echocardiography,162000.0
,,PROCEDURES,1911,Adheslolysis and lippes loop insertion,163200.0
,,PROCEDURES,1912,Vaginal hysterectomy,500000.0
,,PROCEDURES,1913,Retrieval of foreign body under  Xray guidance,254850.0
,,PROCEDURES,1914,"Antenatal Care blood test, pelvic scan etc All -inclusive",100000.0
,,PROCEDURES,1915,Insertion of stent into ureter bilateral ,181360.0
,,PROCEDURES,1916,Percutaneous insertion of plastic biliary endoprosthesis,181360.0
,,PROCEDURES,1917,Endoscopic ultrasound for tumour staging,189000.0
,,PROCEDURES,1918,Laser iridotomy,189000.0
,,PROCEDURES,1919,Removal of foreign body from anterior chamber,189000.0
,,PROCEDURES,1920,Trigeminal ganglion injection local anaesthetic under  Xray control ,283500.0
,,PROCEDURES,1921,Percutaneous cholecystostomy,289200.0
,,PROCEDURES,1922,Amputation of toe,194400.0
,,PROCEDURES,1923,Diagnostic bronchoscopy with biopsy,194400.0
,,PROCEDURES,1924,Excision or biopsy of breast lump or fibroadenoma of breast,194400.0
,,PROCEDURES,1925,Haemorrhoidectomy including sigmoidoscopy ,194400.0
,,PROCEDURES,1926,Microdochotomy,194400.0
,,PROCEDURES,1927,Orchiopexy,194400.0
,,PROCEDURES,1928,"Full thickness graft, head, neck, hands and genitalia- each additional 16cm2 in area",198000.0
,,PROCEDURES,1929,"Full thickness graft, head, neck, hands and genitalia- up to 9cm2 in area",198000.0
,,PROCEDURES,1930,"Full thickness graft, trunk and limbs- each additional 25cm2 in area",198000.0
,,PROCEDURES,1931,"Full thickness graft, trunk and limbs- up to 9cm2 in area",198000.0
,,PROCEDURES,1932,Release of constriction of sheath of tendon e.g. trigger finger ,198000.0
